Gene_ID,Sl_hyd_r1,Sl_hyd_r2,Sl_hyd_r3,Sl_des_r1,Sl_des_r2,Sl_des_r3,Sl_rehyd_r1,Sl_rehyd_r2,Sl_rehyd_r3
MSTRG.271,9.574773,10.000545,6.418667,7.6464,3.632921,6.983309,17.70067,8.579323,12.001054
MSTRG.270,9.147164,9.564436,6.352221,7.331431,3.66215,6.363125,16.620283,8.723495,11.860148
MSTRG.272,28.140427,34.895668,28.732172,35.057835,31.88607,30.102982,27.443272,36.586098,48.556202
MSTRG.273,48.598579,56.758541,46.789528,231.924591,195.850204,115.304985,68.416794,110.364677,124.180305
MSTRG.274,6.429268,0.0,0.945068,1.108809,0.0,2.977236,0.0,3.303544,3.040239
MSTRG.275,5.151953,2.13002,3.346148,3.321572,6.139534,2.116323,4.85772,0.0,2.07658
MSTRG.277,12.280017,14.342107,12.59076,9.50496,9.875839,19.404186,7.823054,7.106104,9.57849
MSTRG.278,3.222109,4.48624,3.279119,6.937426,5.233928,7.472083,5.020536,6.511293,3.144169
MSTRG.279,10.265684,10.055377,11.359956,14.768029,13.371059,8.60797,10.06535,8.980729,7.158564
MSTRG.280,0.0,1.357978,0.0,3.008777,4.784141,3.758335,5.977708,1.70824,1.854179
MSTRG.281,2.024534,1.615424,0.837524,4.207133,4.849718,2.420075,8.961319,3.676596,4.493119
MSTRG.282,7.601037,4.743877,7.886902,8.437339,6.470734,5.177454,6.638183,5.476491,2.9448
MSTRG.283,5.241094,4.114305,7.598721,4.389298,3.55223,2.838285,5.752834,4.000302,3.250494
MSTRG.284,4.787237,5.973098,4.407092,7.020459,5.967929,8.629825,7.250495,4.788848,2.739155
MSTRG.285,3.51151,3.816843,2.621087,2.92794,3.676762,3.746137,4.210978,4.415429,3.769314
MSTRG.286,6.270745,3.382448,3.614592,3.694945,3.926052,4.484466,4.147587,4.799721,3.752218
MSTRG.287,2.450253,2.355175,2.644485,1.997173,2.552962,1.703876,0.0,3.043566,3.74082
MSTRG.288,2.765398,3.461416,2.498533,1.636774,3.71513,2.452026,2.101019,3.580062,2.764478
MSTRG.289,2.852571,1.857272,2.688863,2.204964,2.295828,1.792296,0.0,2.620758,2.709427
MSTRG.290,2.319761,3.060844,2.291274,4.42032,2.223906,2.824442,3.610557,2.22306,3.409707
MSTRG.291,1.642289,2.035386,2.88213,2.267262,2.162868,2.876338,0.0,2.955587,2.848477
MSTRG.292,2.252138,4.137551,1.718101,3.357456,3.292892,4.553514,2.560888,3.675397,2.366068
MSTRG.293,5.421409,0.0,0.0,0.0,0.0,3.820004,0.0,1.515864,4.902823
MSTRG.296,35.324787,28.669483,30.425167,24.859089,14.321608,24.425241,11.436706,25.874531,14.386564
MSTRG.295,74.992043,72.350548,62.395424,87.669762,73.984627,76.207382,49.549099,99.365135,98.721214
MSTRG.294,84.155548,79.875259,69.892227,97.782089,81.331116,84.889206,54.067711,111.42067,108.674431
MSTRG.297,67.851341,64.263374,55.897675,80.79763,67.912331,68.985771,44.524239,93.331268,86.592255
MSTRG.300,24.659628,31.706724,19.263317,13.61796,13.729093,21.724375,13.456612,16.868288,8.8014
MSTRG.298,4.309599,5.507946,2.188458,11.77816,6.780094,6.47534,8.465803,5.958948,3.619696
MSTRG.301,3.418632,6.216373,5.337053,1.786743,0.0,2.024249,0.0,4.007706,4.389843
MSTRG.299,55.257915,52.824085,44.657642,67.627266,56.117828,56.936356,38.111115,72.191437,73.926239
MSTRG.302,4.203323,7.342272,5.278075,1.58575,0.0,2.712615,2.08538,4.496235,5.089986
MSTRG.303,2.306802,3.059863,2.526967,3.366398,2.175746,3.514364,0.0,3.547271,2.462652
MSTRG.304,2.472541,4.887528,2.738605,0.0,0.0,0.0,0.0,2.70906,2.264443
MSTRG.305,2.020755,6.208333,7.91022,2.606573,1.43474,0.0,0.0,2.728887,2.754692
MSTRG.306,4.592216,5.866145,7.262714,1.912983,0.0,3.881482,0.0,4.675526,5.984249
MSTRG.307,2.614222,5.992485,4.056222,1.481076,1.053161,2.548817,0.0,3.143629,2.93041
MSTRG.308,3.619856,6.528501,5.566946,1.880369,1.472213,1.859534,0.0,3.496377,2.719945
MSTRG.309,2.830278,3.334271,3.302376,5.619312,2.607361,3.364237,2.73671,4.27281,1.985071
MSTRG.310,1.664273,4.748166,2.536125,0.0,0.0,1.894995,0.0,3.135212,2.055618
MSTRG.311,2.09047,4.702611,6.494862,1.445894,2.273192,1.374317,0.0,2.304243,2.083823
MSTRG.312,3.866397,5.743262,5.317755,0.0,1.873504,4.65608,0.0,3.465243,3.967731
MSTRG.313,4.749676,7.288099,4.359719,1.126677,1.274765,2.833015,0.0,5.04685,4.336101
MSTRG.314,3.221767,6.932629,6.965878,2.048437,1.62832,5.270757,0.0,5.052855,4.197924
MSTRG.315,3.631324,4.590141,4.298076,0.0,1.09325,2.079225,0.0,4.160249,3.964338
MSTRG.316,4.639134,5.034831,4.309773,0.0,1.545787,0.0,0.0,2.32651,2.464276
MSTRG.317,5.779056,6.388824,7.789541,2.476793,1.209654,2.156975,0.0,6.403854,5.073807
MSTRG.318,1.356045,4.120347,4.412133,1.774778,0.0,0.0,0.0,0.0,1.006397
MSTRG.319,2.777555,5.774972,4.384166,0.0,1.328772,1.556272,0.0,3.061551,2.378233
MSTRG.320,2.992075,4.912114,4.699012,0.0,0.0,1.725265,0.0,2.06464,2.455939
MSTRG.321,2.922191,6.007118,4.619809,1.656267,0.0,1.489347,0.0,3.569288,2.851531
MSTRG.322,4.411191,6.561785,4.483435,1.772348,0.0,3.351037,0.0,5.615122,4.220786
MSTRG.323,4.52345,5.411213,6.585975,1.554399,1.76873,2.082232,0.0,1.706141,3.003419
MSTRG.324,1.269368,4.72796,4.638007,0.0,1.917447,0.0,0.0,2.923956,1.510987
MSTRG.325,2.866655,4.462953,4.438395,0.0,0.0,3.331037,0.0,4.850141,3.708127
MSTRG.326,3.101711,5.094687,4.556532,1.336674,1.3049,0.0,0.0,3.828737,3.365889
MSTRG.327,4.459811,5.738967,5.392369,2.876472,1.163586,1.233503,0.0,2.607681,4.892185
MSTRG.328,4.526198,4.929476,4.847338,2.566059,0.0,1.977556,0.0,3.286917,3.871434
MSTRG.329,2.345635,6.480283,5.371258,2.147494,1.339727,0.0,0.0,2.448119,3.232537
MSTRG.330,2.679275,6.725457,3.17244,1.220885,1.178986,1.756563,0.0,2.734605,2.712708
MSTRG.331,4.286632,6.859904,6.333121,1.903362,1.938142,2.111389,0.0,3.576593,5.494221
MSTRG.332,2.968237,6.603159,6.661547,1.574498,1.344313,1.466152,0.0,2.196916,3.660851
MSTRG.333,3.403175,4.408514,4.696451,2.149423,2.316499,2.328866,0.0,2.975537,3.014454
MSTRG.334,5.300334,6.70829,4.213041,1.328871,0.0,1.915036,0.0,6.288328,3.09695
MSTRG.335,1.714688,4.264956,4.247375,1.07552,1.258836,1.620865,0.0,2.644746,2.39224
MSTRG.336,5.11608,1.443676,2.325295,2.702277,1.567191,4.882642,4.13523,2.495671,2.699607
MSTRG.337,5.37631,6.020741,6.14162,1.350461,2.764535,2.538729,0.0,3.660759,4.51656
MSTRG.338,3.102676,5.885536,5.167791,1.277664,0.0,2.245017,0.0,3.683367,2.349374
MSTRG.339,4.534433,5.487216,4.060135,2.314726,0.0,1.831666,0.0,5.572649,4.924154
MSTRG.340,4.184177,5.942611,6.855195,2.47822,1.086913,3.03124,0.0,5.167052,4.702555
MSTRG.341,2.002165,3.978932,4.63432,1.324114,0.0,2.403353,0.0,2.164401,2.581759
MSTRG.342,4.271929,5.405985,6.478724,1.588943,1.986602,1.679777,0.0,3.135517,2.405109
MSTRG.343,2.552408,4.090554,3.899635,0.0,0.0,0.0,0.0,2.357604,2.239123
MSTRG.344,3.495828,4.732025,4.482439,1.391463,2.558202,2.200505,0.0,4.553959,3.439593
MSTRG.345,4.17891,7.265348,4.946167,2.247789,0.0,1.580697,0.0,4.309161,4.47748
MSTRG.346,2.031752,4.301883,4.651779,1.188525,0.0,1.436742,0.0,3.241166,2.975566
MSTRG.347,4.967779,6.764072,7.354583,2.46024,2.684758,3.474093,0.0,6.512813,4.124236
MSTRG.348,1.564099,3.152623,3.485183,1.307426,0.0,0.0,0.0,1.144174,1.935131
MSTRG.349,2.493364,5.487061,5.598078,2.987432,1.519328,1.409551,1.872845,2.795211,4.660022
MSTRG.350,2.805153,5.409018,5.115136,2.506734,1.976304,1.789526,0.0,5.054575,4.002672
MSTRG.351,6.385031,9.303104,8.588613,2.142349,0.0,2.122246,0.0,3.295576,3.123931
MSTRG.352,3.324129,4.673124,2.474689,1.642513,0.0,1.586864,0.0,2.284683,2.458482
MSTRG.353,3.736624,7.653956,6.12365,2.051947,0.0,2.42764,0.0,4.564096,3.507741
MSTRG.354,6.586071,6.228466,7.212942,2.083181,1.019427,3.000852,0.0,4.183737,4.96285
MSTRG.355,39.773949,39.885365,33.913322,27.50325,20.543623,29.247561,29.368782,34.2715,37.017906
MSTRG.356,14.290325,17.100292,16.832481,13.464753,15.821013,13.255711,18.099054,16.389854,12.853585
MSTRG.358,29.512527,28.872967,24.217478,21.376482,16.139463,20.994799,22.804325,25.072573,26.282406
MSTRG.357,35.53997,34.501595,31.02215,25.166475,18.172668,25.634859,27.451662,30.322678,33.332497
MSTRG.359,15.014097,17.493357,15.508523,13.497961,12.942087,13.724649,13.612819,14.749059,12.437134
MSTRG.360,6.670112,5.633749,8.539343,9.817301,10.406415,7.178072,4.474941,3.858165,5.241821
MSTRG.362,8.830531,9.240911,9.095834,18.882103,16.941916,13.902455,10.371687,8.951306,6.29633
MSTRG.361,29.875881,27.699892,23.125587,20.071398,15.524007,19.969175,20.970261,23.91861,26.173628
MSTRG.364,4.817346,4.482784,4.8886,3.062808,3.994165,3.492822,4.696784,4.164946,3.700835
MSTRG.365,2.519166,3.158228,4.854091,4.53543,2.56204,3.298226,0.0,5.116367,5.097693
MSTRG.366,8.169271,9.635314,12.18484,8.541178,10.217437,5.50637,8.199929,8.877933,5.962757
MSTRG.367,6.481067,6.898826,6.987334,5.919661,6.662397,4.651037,4.582752,9.567411,4.790246
MSTRG.368,5.288938,5.049875,4.958161,4.288842,4.605372,3.3244,4.78929,4.525568,3.034627
MSTRG.363,1241.50293,1063.792725,1072.893066,247.603287,249.739853,364.281281,426.2258,871.865112,598.449707
MSTRG.369,8.560458,7.552769,10.632404,6.140433,8.388669,6.82805,7.220654,7.832848,7.762622
MSTRG.370,6.944488,7.677262,7.267718,6.29002,8.047844,3.570367,5.419749,8.440084,4.896975
MSTRG.371,1.70198,2.453833,3.567665,2.996311,2.50805,2.337216,0.0,3.539893,5.718344
MSTRG.372,2.191637,2.311502,1.698105,1.527972,1.138756,0.0,0.0,3.433843,3.001613
MSTRG.373,11.997126,10.248552,5.825873,7.001525,4.77281,14.582198,32.645885,5.069082,7.533447
MSTRG.374,2.847735,4.650097,6.93963,7.190664,8.950886,8.523069,11.771122,7.872204,6.318619
MSTRG.375,7.24048,8.930496,12.256788,3.878498,2.97179,10.86165,6.030921,9.312315,4.640992
MSTRG.376,2.252898,6.123426,5.037301,6.627257,8.033371,7.527056,7.131171,4.157865,4.553127
MSTRG.377,1.49717,1.872541,3.965407,0.0,0.0,0.0,0.0,0.0,0.0
MSTRG.380,5.811341,5.10289,3.386852,8.33865,11.073293,11.696329,6.27759,12.463728,12.030837
MSTRG.381,3.435437,4.652835,8.913937,1.669571,1.52438,3.124287,5.047938,1.536593,1.244474
MSTRG.379,1.747988,4.954887,3.042048,6.734163,4.396713,2.870888,10.08193,1.692759,3.580975
MSTRG.378,3.457715,4.537938,6.389445,4.028632,4.203303,4.853861,4.077671,3.688928,3.15322
MSTRG.383,6.382258,1.393436,2.481652,6.832448,3.015575,7.494564,15.966785,4.965547,7.460392
MSTRG.384,7.170901,6.134025,5.28719,8.064793,6.778767,8.205298,13.830498,6.040729,7.388591
MSTRG.382,3.712016,2.168714,2.50766,6.327171,5.148061,5.069901,8.096492,2.26392,3.248935
MSTRG.386,15.617285,15.995024,14.09136,12.290909,18.705479,23.832424,28.34067,20.382818,18.53116
MSTRG.385,7.354474,6.102232,5.141802,6.862547,6.316486,7.582545,11.115549,5.853322,6.68405
MSTRG.387,169.153458,176.884338,239.234863,305.416016,193.318176,231.758347,309.626282,150.498352,216.567047
MSTRG.388,19.276941,23.010986,19.826563,23.984783,35.882107,25.083439,30.247915,34.720905,33.558308
MSTRG.389,153.427643,169.965759,204.107971,249.26593,174.970718,208.240738,290.130371,126.248314,188.230408
MSTRG.392,5.463789,5.943282,3.377622,10.270508,7.288353,5.676899,10.740289,2.967881,9.775229
MSTRG.393,19.617031,14.160698,11.545216,25.491312,19.114428,16.350361,16.76149,19.408911,18.96911
MSTRG.390,231.805634,246.177979,262.39502,358.824677,269.551392,330.627472,380.640228,244.05925,300.761871
MSTRG.391,18.998854,23.820379,19.599182,23.98255,37.000751,25.471573,31.104757,34.729893,33.439781
MSTRG.394,1.216566,0.0,0.0,5.372492,4.293704,2.206025,4.887264,2.119696,2.369636
MSTRG.395,237.366913,273.578522,325.980927,215.326462,165.086304,230.203522,117.647675,179.156464,287.554962
MSTRG.396,6.301385,5.507553,6.652439,11.365346,5.643473,8.000407,5.493167,5.016765,11.500583
MSTRG.397,24.305065,14.547646,6.097831,11.31563,2.802511,6.448467,0.0,30.834249,10.425916
MSTRG.398,3.489099,5.77474,4.238811,6.278952,3.942059,3.761323,4.421822,7.210546,6.892254
MSTRG.399,2.277132,2.417904,4.644116,2.970782,4.372187,2.504959,0.0,2.296236,3.208318
MSTRG.400,6.708838,3.911218,2.118295,3.162302,0.0,1.922728,0.0,8.890215,3.813981
MSTRG.401,6.329271,3.500287,1.922587,2.794613,0.0,1.803004,0.0,8.328897,3.658956
MSTRG.402,3.386755,3.373961,4.173308,5.773203,3.748769,3.847008,2.862595,2.74012,4.631667
MSTRG.403,25.123674,14.176684,6.650345,11.17821,1.662434,7.661466,4.65587,33.992973,11.867614
MSTRG.404,9.937375,6.099805,7.902379,12.053676,8.091164,10.33243,8.854783,8.109963,13.891084
MSTRG.405,25.811892,12.223231,6.613261,11.650878,2.398355,6.822071,0.0,30.44718,10.070024
MSTRG.406,2.869152,2.293856,3.648228,1.8274,2.048723,0.0,2.287502,6.936391,5.45544
MSTRG.407,26.205475,12.722251,6.203627,11.778929,3.177588,7.115721,0.0,33.311882,11.097924
MSTRG.408,5.455836,6.196152,5.555978,9.649692,6.245288,6.736877,7.766389,9.671292,11.460488
MSTRG.409,63.190071,68.051537,52.68042,63.823742,53.903805,50.755383,47.633888,45.793575,54.650658
MSTRG.410,8.628261,11.367678,8.538124,3.555936,2.383982,5.67741,10.514356,8.660457,7.986112
MSTRG.411,3.331151,2.665313,4.704544,1.807202,2.309065,2.11005,0.0,2.418674,1.639271
MSTRG.413,4.441903,3.864383,5.343661,2.768452,2.880598,3.116021,1.933303,2.994721,2.417401
MSTRG.412,99.487785,118.052139,88.641197,30.619354,24.824232,35.868717,13.985142,86.593063,54.236244
MSTRG.415,4.15258,2.938872,4.205587,2.156462,2.717058,2.519559,1.933303,2.651706,1.866606
MSTRG.414,162.356018,187.961029,152.407364,50.762569,42.107658,53.542137,24.28002,127.829269,79.408203
MSTRG.416,153.359268,185.117523,134.650345,46.477142,38.664291,58.040813,22.183582,140.586975,79.88485
MSTRG.418,4.441903,3.533904,4.470716,2.244221,2.880598,3.116021,1.933303,2.994721,1.990197
MSTRG.417,43.684814,46.672462,35.965763,14.221532,5.398743,15.451693,32.18502,52.005856,50.61998
MSTRG.419,113.923164,128.765732,97.73967,34.970623,28.619368,41.932236,16.905336,97.679886,58.724419
MSTRG.421,0.0,18.616051,0.0,0.0,3.094221,0.0,0.0,0.0,0.0
MSTRG.420,75.420448,80.464607,64.102921,27.944382,16.045547,32.801281,62.942158,87.833069,88.88176
MSTRG.422,24.09057,35.027195,33.815281,38.008053,42.376846,39.268257,25.382448,43.254265,25.308554
MSTRG.423,15.73981,20.517508,18.681087,23.364407,33.114677,28.459793,15.538254,34.864586,16.455523
MSTRG.424,2.833021,5.416349,4.904739,5.848966,5.733146,3.554648,3.95718,6.915044,3.531543
MSTRG.425,19.228746,25.882172,27.255768,34.487717,28.993061,26.639627,17.923344,19.992493,18.019047
MSTRG.427,48.925117,42.048992,41.649494,54.992378,30.072397,61.796741,15.191985,27.462114,46.353806
MSTRG.429,15.291356,17.642469,21.79298,19.784351,20.14757,18.312929,25.136944,16.479837,7.713899
MSTRG.426,39.082653,45.058384,39.091167,109.475159,89.062157,83.391647,163.230438,75.445229,71.165352
MSTRG.428,2.370335,0.0,3.196872,3.692609,7.681524,3.204471,34.302078,0.0,0.0
MSTRG.431,43.648537,51.41539,45.431374,33.99485,26.995344,27.615362,18.326941,33.48344,58.984043
MSTRG.430,309.104858,277.42514,268.2677,359.7146,291.022308,331.581177,294.968201,422.940063,451.318817
MSTRG.432,4.117896,3.71385,3.933749,3.954952,3.470972,2.39831,0.0,3.477544,1.696351
MSTRG.433,4.273522,3.619071,2.066372,7.245128,4.220987,4.829058,4.756167,4.310925,4.854026
MSTRG.434,6.023698,7.40437,4.342515,5.79541,4.909728,3.372479,1.98223,4.185301,2.277654
MSTRG.435,5.949225,4.961904,4.568851,4.327349,4.780883,2.88308,2.043045,6.142158,2.796337
MSTRG.436,2.754054,2.841489,1.691839,4.569152,3.593652,4.660255,3.756058,3.103489,4.03101
MSTRG.437,17.468761,20.995811,17.346027,21.952845,16.02206,21.317038,20.855206,22.933794,22.765816
MSTRG.440,14.941781,18.458475,14.099125,18.414537,13.461358,18.16621,14.113853,20.154175,19.435375
MSTRG.438,9.797637,10.022798,7.072215,7.884104,2.413872,5.607252,5.175524,5.91584,4.087791
MSTRG.439,4.303168,6.067563,5.800603,4.240305,3.61694,6.263065,9.975142,3.93168,2.744564
MSTRG.441,21.143589,24.178534,21.947165,16.287018,17.19663,24.804678,13.345385,17.316833,14.405897
MSTRG.442,5.502532,7.530355,4.870764,5.978206,3.404716,4.172184,10.0186,6.154008,3.500503
MSTRG.443,37.548943,54.549316,45.555206,48.609673,35.147522,48.569878,45.322453,42.870598,50.50919
MSTRG.444,22.921095,16.752916,18.1768,31.976866,24.147516,21.848162,33.748337,18.921299,17.934319
MSTRG.445,20.315813,16.44726,18.632431,29.072027,24.671925,20.908676,25.009228,16.90872,16.223248
MSTRG.446,238.45163,231.203568,182.082352,259.216766,209.289307,233.288559,127.024422,242.038651,244.656784
MSTRG.447,256.270905,240.272629,213.061462,325.136322,226.443558,241.929672,177.712921,222.006561,234.3013
MSTRG.449,5.190909,8.258882,4.789252,2.906177,2.009247,4.881009,2.246317,2.502343,1.140426
MSTRG.448,209.432343,236.447891,195.802078,219.8479,194.520615,227.308044,169.898697,239.560974,271.343353
MSTRG.450,0.0,1.789598,1.101453,1.528195,2.189082,1.358809,28.270634,1.873494,4.033179
MSTRG.451,269.512726,228.639679,221.481384,261.579468,194.180573,243.446869,218.371124,272.428864,315.919098
MSTRG.452,4.526825,7.691635,4.313601,3.191654,2.936034,4.330759,3.909595,2.488543,1.278167
MSTRG.453,365.014252,443.32547,329.72049,379.689972,240.455429,341.977539,239.901657,326.647125,410.636353
MSTRG.454,47.376686,42.045753,36.360523,98.282608,72.960312,75.439766,87.002701,79.201164,73.691597
MSTRG.455,19.523626,12.347836,17.774879,30.388199,20.939844,26.456678,17.984318,22.575108,24.550251
MSTRG.456,25.232805,18.602392,26.451788,30.560564,25.912088,29.108521,17.770437,29.639404,30.790388
MSTRG.458,13.991079,11.621799,11.556489,18.616566,16.562376,16.960014,13.171418,18.898998,21.650532
MSTRG.457,2.669232,0.0,1.316386,4.617289,0.0,4.160063,4.843486,2.722094,3.929534
MSTRG.459,4.681218,11.028891,7.014873,14.487617,15.07021,18.295691,19.961445,6.458677,8.158211
MSTRG.461,92.178764,69.382469,64.893272,118.242714,77.774895,109.437943,103.282829,156.389648,137.746368
MSTRG.463,4.528859,5.820538,0.0,2.62926,1.265016,3.433903,2.191665,4.225157,5.921839
MSTRG.462,3.884205,5.358723,0.905672,2.795364,2.063453,3.063977,3.558464,4.835216,7.289369
MSTRG.464,291.659546,316.242218,410.933838,501.521362,549.331543,477.500854,266.345551,376.967529,503.307617
MSTRG.465,5.140413,8.230464,7.95338,5.934212,3.125839,4.835011,3.668262,5.048064,6.295854
MSTRG.466,1.876737,0.0,4.269208,3.495127,2.852463,0.0,0.0,0.0,1.319136
MSTRG.467,0.0,1.710681,3.201622,1.752949,2.42539,0.0,0.0,0.0,1.219929
MSTRG.468,5.991648,0.914181,4.315744,4.793342,2.148548,1.320675,0.0,0.0,0.95684
MSTRG.469,315.030151,298.383331,409.622772,481.91275,542.426636,460.256226,272.175415,393.15094,517.247498
MSTRG.470,10.72826,11.427912,14.146608,15.850668,15.598392,11.803323,10.147028,11.665418,12.92152
MSTRG.471,21.75168,19.111492,21.645679,21.39784,16.441236,16.526402,14.410257,14.815638,12.593739
MSTRG.472,11.211532,10.886406,12.932206,14.105598,15.1706,10.656069,9.453638,11.44591,12.172625
MSTRG.473,23.208456,15.795195,15.936045,22.304842,15.738122,21.076454,15.142303,17.314512,9.347308
MSTRG.474,10.825182,10.855466,14.049637,15.746591,14.472608,13.327233,9.934643,13.833898,12.678411
MSTRG.475,9.713147,9.239577,6.847723,9.569958,5.374229,6.394,8.064539,7.123384,5.768417
MSTRG.476,10.241852,10.735087,13.653576,14.222562,14.05906,11.187782,8.028948,12.889467,11.514393
MSTRG.477,7.142262,6.082904,3.823288,6.775329,4.336302,4.68512,3.556131,8.016834,4.395083
MSTRG.479,3.735606,4.926075,1.617751,3.450161,2.291708,4.787913,6.908576,3.27418,2.792516
MSTRG.478,14.422434,14.311197,14.551759,20.489954,16.257549,12.464495,13.107982,17.295271,15.829616
MSTRG.480,5.942149,6.431571,6.779474,8.812027,6.805485,6.31477,5.418883,7.507462,6.254125
MSTRG.481,9.767431,9.608186,14.36852,15.141233,14.314562,12.62615,9.169549,13.82645,12.464601
MSTRG.482,11.39592,9.597008,6.489864,9.046379,5.924004,7.6832,6.494376,7.847444,5.882967
MSTRG.483,5.549778,5.6314,7.044074,7.818606,7.085056,7.027225,5.062804,7.35535,6.53322
MSTRG.484,7.825941,9.273254,6.264762,9.021094,6.491148,8.056042,7.940853,4.683426,4.700531
MSTRG.485,9.321561,10.471289,9.126369,12.135284,9.852193,10.234911,7.753297,11.389034,10.102296
MSTRG.486,10.58573,10.641455,8.818147,12.754558,6.52368,9.520117,6.779674,7.90848,6.959819
MSTRG.488,6.610624,7.737142,4.884135,7.540033,3.941219,5.52514,3.190439,4.193925,4.690509
MSTRG.487,9.751015,12.61373,10.34068,10.139546,6.318586,10.095357,9.426963,8.152865,9.311424
MSTRG.489,11.995484,7.645763,8.001059,12.510345,7.77917,9.125978,13.91926,9.46913,10.534909
MSTRG.490,9.336119,6.52167,6.287858,9.895316,6.017596,6.830698,9.649011,7.989232,8.558038
MSTRG.491,8.428491,6.486794,5.678224,7.559282,4.410377,5.628829,8.457733,6.553082,6.600863
MSTRG.492,8.045526,5.948764,4.988126,6.57012,3.931189,4.848011,7.165738,6.230137,5.884701
MSTRG.493,11.429475,10.516506,7.39836,18.232208,11.774526,12.870646,14.255224,13.949649,14.839792
MSTRG.494,6.509892,5.539575,3.336751,12.946929,7.613316,9.248354,5.687908,3.848125,6.685337
MSTRG.495,1.806693,3.210316,0.806743,7.840261,5.110494,6.085639,5.340623,1.925709,4.749108
MSTRG.497,60.073486,64.25824,74.798737,125.626122,96.910027,111.578171,60.299892,52.232594,36.033798
MSTRG.496,3.366733,2.267481,3.816699,3.709239,2.563145,5.736966,0.0,1.564888,1.204333
MSTRG.498,3.275617,2.425217,1.217666,4.730372,1.031323,3.717193,3.931726,1.99417,3.689596
MSTRG.499,3.721041,4.50685,6.718264,11.981037,5.653781,10.060372,3.309011,1.475388,2.659915
