gene_id,mean_hydrated,mean_dehydrated,mean_rehydrated,log2FC,pvalue,cp_hyd_r1,cp_hyd_r3,cp_wc2_r2,cp_wc2_r3,cp_wc60_r1,cp_wc60_r2,cp_wc60_r3,cp_rehyd_r1,cp_rehyd_r2,cp_rehyd_r3,padj
Cp_V2_contig_36462,0.0,11.058,14.696,6.8019,0.12064246069326129,0.0,0.0,8.555,17.103,0.0,29.631,0.0,0.0,14.584,29.503,0.7818663273930058
Cp_V2_contig_36467,5.332,3.302,3.992,-0.6749,0.7721771728340188,0.0,10.664,0.0,0.0,0.0,4.778,11.734,11.976,0.0,0.0,0.9771902956279287
Cp_V2_contig_36470,0.0,1.798,0.0,4.2463,0.37390096630005887,0.0,0.0,8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36473,14.312,29.47,12.365,1.0369,0.47110203314765997,0.0,28.623,26.824,37.117,37.953,10.416,35.042,0.0,7.592,29.503,0.8811143061996468
Cp_V2_contig_36484,0.0,0.904,3.564,3.3272,0.1787200520666799,0.0,0.0,0.0,2.387,0.0,2.131,0.0,0.0,0.0,10.692,0.7818663273930058
Cp_V2_contig_36489,2.967,2.849,0.0,-0.0566,0.9773330479480731,0.0,5.933,0.0,0.0,0.0,2.509,11.734,0.0,0.0,0.0,1.0
Cp_V2_contig_3649,0.0,23.777,2.431,7.8995,0.020106593546630462,0.0,0.0,37.118,22.957,0.0,28.841,29.968,0.0,7.292,0.0,0.7818663273930058
Cp_V2_contig_36490,0.0,2.117,0.0,4.4705,0.37390096630005887,0.0,0.0,10.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36497,5.652,19.746,30.092,1.7866,0.31581331089930936,0.0,11.305,0.0,3.924,0.0,47.712,47.093,23.296,17.381,49.6,0.7818663273930058
Cp_V2_contig_365,0.0,0.988,4.95,3.4431,0.3739009663000589,0.0,0.0,0.0,4.938,0.0,0.0,0.0,0.0,0.0,14.85,0.7818663273930058
Cp_V2_contig_36504,5.292,54.176,31.402,3.3315,0.012921611372947908,0.0,10.583,36.756,51.571,99.288,49.019,34.249,12.468,51.244,30.493,0.7818663273930058
Cp_V2_contig_36509,0.0,0.0,3.555,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.664,0.0,0.0,1.0
Cp_V2_contig_36512,27.741,27.163,12.512,-0.0303,0.9868070725707724,0.0,55.483,5.292,43.166,25.076,28.187,34.091,0.0,12.686,24.85,1.0
Cp_V2_contig_36513,3.047,1.408,4.047,-1.0608,0.6860333399338543,0.0,6.093,4.567,0.0,0.0,2.475,0.0,12.14,0.0,0.0,0.950840531507041
Cp_V2_contig_36514,3.047,14.439,3.773,2.208,0.2127172781118112,0.0,6.093,5.51,28.222,35.92,2.544,0.0,11.32,0.0,0.0,0.7818663273930058
Cp_V2_contig_36517,20.445,10.845,17.612,-0.9085,0.7211611997870545,0.0,40.89,10.512,32.473,0.0,11.241,0.0,21.163,21.477,10.197,0.9604916199361649
Cp_V2_contig_36519,12.427,19.485,20.646,0.6447,0.6851066325091291,0.0,24.855,20.879,0.0,0.0,40.872,35.676,0.0,40.356,21.582,0.950490655894484
Cp_V2_contig_36521,0.0,2.049,27.676,4.4254,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,10.244,0.0,0.0,29.568,53.461,0.7818663273930058
Cp_V2_contig_36524,0.0,13.886,17.27,7.1278,0.26403139868466163,0.0,0.0,0.0,14.193,55.235,0.0,0.0,0.0,14.784,37.027,0.7818663273930058
Cp_V2_contig_36529,21.046,4.468,36.743,-2.2108,0.574312908299598,0.0,42.093,0.0,0.0,12.199,10.141,0.0,95.645,14.584,0.0,0.9121570273755074
Cp_V2_contig_36533,11.345,36.528,12.176,1.6782,0.313944809169475,0.0,22.69,16.747,0.0,0.0,74.559,91.332,0.0,21.976,14.553,0.7818663273930058
Cp_V2_contig_36539,0.0,2.701,0.0,4.8078,0.09466965270561033,0.0,0.0,2.61,4.742,0.0,6.153,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_3654,0.0,3.975,0.0,5.3486,0.22827503789038373,0.0,0.0,5.582,14.291,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36540,0.0,5.144,0.0,5.7126,0.1318555715134128,0.0,0.0,0.0,2.256,0.0,11.412,12.051,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36541,2.926,3.035,11.8,0.051,0.9771993230742632,0.0,5.853,5.437,7.162,0.0,2.578,0.0,0.0,28.569,6.831,1.0
Cp_V2_contig_36542,10.182,50.818,16.983,2.308,0.06192404403388899,0.0,20.365,40.308,39.635,25.246,58.678,90.222,0.0,29.168,21.78,0.7818663273930058
Cp_V2_contig_36544,5.091,15.512,25.878,1.5885,0.47080308126925285,0.0,10.182,10.729,0.0,0.0,2.612,64.218,12.468,24.773,40.393,0.8811143061996468
Cp_V2_contig_36547,0.0,3.246,6.313,5.0643,0.22180148115137976,0.0,0.0,0.0,0.0,0.0,4.812,11.416,11.648,7.292,0.0,0.7818663273930058
Cp_V2_contig_3655,32.472,35.396,12.23,0.124,0.9463830123584526,0.0,64.943,10.077,0.0,12.877,44.619,109.408,22.804,13.885,0.0,1.0
Cp_V2_contig_36551,8.779,21.471,4.884,1.2805,0.3886725834095509,0.0,17.559,10.657,9.385,50.152,37.159,0.0,0.0,0.0,14.652,0.801423440201742
Cp_V2_contig_36556,23.291,6.188,12.541,-1.8952,0.5955371066820015,0.0,46.583,10.729,0.0,0.0,20.212,0.0,16.734,0.0,20.889,0.9205981450649576
Cp_V2_contig_36558,54.4,56.697,69.784,0.0596,0.9732930013675544,0.0,108.8,65.102,38.621,20.163,83.015,76.585,47.084,55.939,106.328,1.0
Cp_V2_contig_3656,31.229,295.145,63.355,3.2363,0.050748216830602266,0.0,62.458,25.736,477.119,545.915,175.793,251.162,24.773,50.944,114.347,0.7818663273930058
Cp_V2_contig_36560,5.893,0.0,6.72,-5.9052,0.5000000000000001,0.0,11.786,0.0,0.0,0.0,0.0,0.0,0.0,7.092,13.068,0.8811143061996468
Cp_V2_contig_36561,0.0,17.564,4.895,7.4646,0.08617616602726533,0.0,0.0,0.0,18.771,36.598,32.45,0.0,0.0,14.684,0.0,0.7818663273930058
Cp_V2_contig_36567,5.532,2.442,5.379,-1.1476,0.6754643890820503,0.0,11.064,5.147,7.064,0.0,0.0,0.0,0.0,0.0,16.137,0.9477955396439492
Cp_V2_contig_36577,0.0,15.864,4.156,7.3187,0.04927029985603191,0.0,0.0,5.292,4.415,34.226,12.237,23.15,12.468,0.0,0.0,0.7818663273930058
Cp_V2_contig_36580,0.0,3.446,0.0,5.1483,0.07401019911490597,0.0,0.0,5.51,6.704,0.0,5.019,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36581,4.69,29.635,3.729,2.634,0.14305410244292757,0.0,9.381,26.026,4.578,0.0,44.79,72.78,0.0,11.188,0.0,0.7818663273930058
Cp_V2_contig_36585,0.0,3.355,12.508,5.1105,0.22405020539519155,0.0,0.0,0.0,0.0,0.0,4.881,11.892,22.64,14.884,0.0,0.7818663273930058
Cp_V2_contig_36587,3.327,1.058,5.578,-1.5649,0.6171902443483673,0.0,6.655,5.292,0.0,0.0,0.0,0.0,16.734,0.0,0.0,0.9311520855743887
Cp_V2_contig_3659,57.487,221.444,113.168,1.9438,0.13527575833444486,0.0,114.974,117.082,355.763,283.801,174.728,175.845,22.312,177.006,140.187,0.7818663273930058
Cp_V2_contig_36591,8.98,9.281,4.742,0.047,0.9792881446613813,0.0,17.96,15.442,0.0,0.0,12.409,18.552,0.0,7.592,6.633,1.0
Cp_V2_contig_36592,2.967,19.945,6.372,2.7085,0.08882625826891824,0.0,5.933,15.587,16.841,0.0,21.312,45.983,0.0,11.987,7.128,0.7818663273930058
Cp_V2_contig_36593,0.0,7.244,13.98,6.1985,0.21211819642008325,0.0,0.0,0.0,4.938,26.262,5.019,0.0,23.952,7.592,10.395,0.7818663273930058
Cp_V2_contig_3660,223.734,385.558,511.029,0.7849,0.5998145937582782,0.0,447.468,449.477,302.132,268.891,521.983,385.306,246.578,542.906,743.604,0.9224767367382498
Cp_V2_contig_3661,99.179,278.938,178.957,1.4909,0.29998022947809916,0.0,198.358,219.229,236.793,231.785,324.43,382.452,190.635,203.377,142.86,0.7818663273930058
Cp_V2_contig_36615,0.0,5.944,0.0,5.9173,0.21388712138154506,0.0,0.0,20.299,0.0,0.0,9.419,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36619,0.0,3.962,0.0,5.344,0.23650383134193959,0.0,0.0,0.0,14.618,0.0,5.191,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36623,0.0,1.439,2.409,3.9438,0.37390096630005887,0.0,0.0,0.0,7.194,0.0,0.0,0.0,0.0,0.0,7.227,0.7818663273930058
Cp_V2_contig_36624,0.0,6.703,8.712,6.0881,0.1939226997352854,0.0,0.0,5.437,4.807,0.0,23.272,0.0,0.0,0.0,26.137,0.7818663273930058
Cp_V2_contig_36625,5.853,4.4,11.976,-0.4036,0.8493527234893482,0.0,11.706,9.678,0.0,0.0,12.323,0.0,35.929,0.0,0.0,1.0
Cp_V2_contig_36627,0.0,1.987,0.0,4.3833,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,9.934,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36628,0.0,7.019,6.434,6.1537,0.0833004426283237,0.0,0.0,16.384,4.676,0.0,2.303,11.734,11.976,0.0,7.326,0.7818663273930058
Cp_V2_contig_36630,2.886,11.969,7.126,2.0149,0.11106487239960303,0.0,5.773,16.457,18.705,0.0,13.269,11.416,0.0,21.377,0.0,0.7818663273930058
Cp_V2_contig_36631,0.0,0.0,2.112,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.336,1.0
Cp_V2_contig_36632,5.693,10.03,13.466,0.8063,0.5858681037549376,0.0,11.385,5.22,14.552,12.708,17.669,0.0,0.0,11.687,28.711,0.9182518614568156
Cp_V2_contig_36635,0.0,5.751,9.482,5.8707,0.18518584274584488,0.0,0.0,0.0,0.0,0.0,16.706,12.051,0.0,14.784,13.662,0.7818663273930058
Cp_V2_contig_3664,171.9,244.55,229.125,0.5083,0.7455832925706117,0.0,343.799,226.768,190.978,196.035,274.243,334.724,207.204,179.104,301.065,0.9683795303456468
Cp_V2_contig_36640,8.779,25.413,33.806,1.5227,0.2755838378266108,0.0,17.559,14.572,7.064,12.877,34.203,58.351,12.14,53.142,36.136,0.7818663273930058
Cp_V2_contig_36641,0.0,2.041,0.0,4.4202,0.17855989811014944,0.0,0.0,5.365,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36643,0.0,8.886,8.808,6.4897,0.2552865088156541,0.0,0.0,0.0,0.0,0.0,9.866,34.567,12.14,14.284,0.0,0.7818663273930058
Cp_V2_contig_36646,0.0,23.794,46.502,7.9005,0.2903442835010278,0.0,0.0,101.567,9.909,0.0,7.494,0.0,0.0,56.838,82.667,0.7818663273930058
Cp_V2_contig_36647,0.0,4.609,0.0,5.5572,0.37390096630005876,0.0,0.0,0.0,0.0,23.043,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_3665,11.986,71.332,59.109,2.5632,0.06469002870010557,0.0,23.973,70.321,87.739,144.866,19.8,33.932,78.912,34.163,64.252,0.7818663273930058
Cp_V2_contig_36655,0.0,0.0,2.376,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.128,1.0
Cp_V2_contig_36656,5.913,14.416,0.0,1.2715,0.37235389160435556,0.0,11.826,16.058,8.453,12.284,17.525,17.759,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36657,5.813,2.508,4.047,-1.1807,0.6724558517568331,0.0,11.626,12.542,0.0,0.0,0.0,0.0,12.14,0.0,0.0,0.9461523752914535
Cp_V2_contig_36660,0.0,4.721,6.074,5.5912,0.2169118120269323,0.0,0.0,16.312,7.292,0.0,0.0,0.0,10.5,0.0,7.722,0.7818663273930058
Cp_V2_contig_36661,0.0,13.867,0.0,7.1259,0.022203406760048106,0.0,0.0,20.009,16.089,12.03,21.209,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36668,14.151,39.376,17.714,1.4699,0.277638340257517,0.0,28.303,14.717,56.787,60.318,21.931,43.129,10.336,20.977,21.83,0.7818663273930058
Cp_V2_contig_36670,0.0,4.353,9.779,5.4768,0.2643818404335504,0.0,0.0,0.0,17.332,0.0,4.434,0.0,0.0,14.684,14.652,0.7818663273930058
Cp_V2_contig_36674,3.007,10.499,10.091,1.7705,0.17891360986241117,0.0,6.013,9.207,9.68,12.708,20.9,0.0,15.421,0.0,14.85,0.7818663273930058
Cp_V2_contig_36675,3.007,0.0,0.0,-4.9573,0.5000000000000001,0.0,6.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811143061996468
Cp_V2_contig_36676,2.686,2.432,3.763,-0.1377,0.9449091649960234,0.0,5.372,0.0,9.549,0.0,2.612,0.0,0.0,11.288,0.0,1.0
Cp_V2_contig_36677,0.0,0.0,3.564,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.692,1.0
Cp_V2_contig_36679,33.454,63.62,69.087,0.9253,0.5294716074717717,0.0,66.908,63.181,62.068,44.392,89.633,58.827,86.376,67.127,53.758,0.9005779589345836
Cp_V2_contig_36681,0.0,2.406,0.0,4.6473,0.37390096630005887,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36682,8.819,47.447,26.012,2.4143,0.057402144824537024,0.0,17.639,79.746,73.808,18.638,27.466,37.579,34.78,21.377,21.879,0.7818663273930058
Cp_V2_contig_36686,0.0,0.477,4.961,2.5297,0.37390096630005887,0.0,0.0,0.0,2.387,0.0,0.0,0.0,0.0,14.884,0.0,0.7818663273930058
Cp_V2_contig_36688,5.693,3.385,0.0,-0.7332,0.757966808953456,0.0,11.385,0.0,4.873,0.0,0.0,12.051,0.0,0.0,0.0,0.9727580323885291
Cp_V2_contig_36689,0.0,0.323,5.753,2.0795,0.37390096630005887,0.0,0.0,0.0,1.613,0.0,0.0,0.0,0.0,14.884,2.376,0.7818663273930058
Cp_V2_contig_36691,0.0,2.977,0.0,4.9436,0.22091381350426753,0.0,0.0,10.439,4.447,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36693,0.0,3.04,7.875,4.9725,0.07059998159305118,0.0,0.0,5.002,4.971,0.0,5.225,0.0,23.624,0.0,0.0,0.7818663273930058
Cp_V2_contig_36700,32.472,15.264,9.423,-1.0841,0.6896279961201326,0.0,64.943,10.004,19.196,0.0,23.65,23.467,0.0,28.269,0.0,0.9512222277541175
Cp_V2_contig_36703,5.973,25.384,33.319,2.0691,0.12496147930287106,0.0,11.946,7.685,21.747,30.667,54.931,11.892,40.03,47.848,12.078,0.7818663273930058
Cp_V2_contig_36704,0.0,44.183,38.853,8.7906,0.1222571655967973,0.0,0.0,31.028,42.022,130.125,17.737,0.0,66.935,13.885,35.74,0.7818663273930058
Cp_V2_contig_36708,3.768,1.439,0.437,-1.3295,0.6467026309376339,0.0,7.537,0.0,2.453,0.0,4.744,0.0,1.312,0.0,0.0,0.9383695276158326
Cp_V2_contig_36715,0.0,1.609,0.0,4.0954,0.37390096630005887,0.0,0.0,8.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36716,8.86,12.427,6.401,0.4835,0.7626525115058413,0.0,17.719,23.054,11.74,0.0,4.984,22.357,11.976,0.0,7.227,0.9747383104021615
Cp_V2_contig_36720,16.276,5.701,12.231,-1.4971,0.6322899091393348,0.0,32.552,9.859,16.482,0.0,2.166,0.0,0.0,29.368,7.326,0.9340927246707945
Cp_V2_contig_36721,5.492,4.167,4.785,-0.3901,0.8534267098546625,0.0,10.984,10.729,0.0,0.0,10.106,0.0,0.0,0.0,14.355,1.0
Cp_V2_contig_36722,2.846,1.017,4.94,-1.3986,0.6354271603622528,0.0,5.693,0.0,0.0,0.0,5.087,0.0,0.0,7.592,7.227,0.9340927246707945
Cp_V2_contig_36725,2.846,3.673,0.0,0.3569,0.8389276964971383,0.0,5.693,0.0,0.0,0.0,7.425,10.941,0.0,0.0,0.0,1.0
Cp_V2_contig_36727,0.0,7.637,0.0,6.2737,0.17015655369611912,0.0,0.0,0.0,12.051,0.0,2.509,23.626,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_3673,239.409,681.235,423.681,1.5083,0.2640131507960452,0.0,478.818,640.867,263.38,301.083,1073.15,1127.693,208.353,545.503,517.187,0.7818663273930058
Cp_V2_contig_36730,0.0,2.41,0.0,4.6497,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,0.0,12.051,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36740,0.0,22.549,0.0,7.8233,0.09924076715910526,0.0,0.0,0.0,19.523,0.0,51.047,42.177,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36743,25.176,22.655,68.35,-0.1516,0.9372725685359578,0.0,50.351,52.27,6.769,12.369,20.144,21.723,59.389,69.923,75.737,1.0
Cp_V2_contig_36747,2.846,7.168,17.716,1.3026,0.3426039191191007,0.0,5.693,5.51,4.938,12.708,12.684,0.0,0.0,20.478,32.671,0.7818663273930058
Cp_V2_contig_3675,136.181,372.668,213.823,1.4517,0.29487113298246215,0.0,272.362,221.621,597.396,387.494,237.909,418.921,218.688,138.149,284.631,0.7818663273930058
Cp_V2_contig_36753,0.0,6.941,7.183,6.1378,0.1932116749652166,0.0,0.0,8.917,2.322,0.0,0.0,23.467,0.0,7.492,14.058,0.7818663273930058
Cp_V2_contig_36755,7.096,7.912,21.547,0.1551,0.9293567327009965,0.0,14.191,0.0,12.23,11.691,15.641,0.0,35.6,14.684,14.355,1.0
Cp_V2_contig_36766,0.0,3.694,0.0,5.2455,0.3739009663000589,0.0,0.0,0.0,0.0,18.468,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36767,18.441,10.298,6.831,-0.8345,0.7383447606199539,0.0,36.881,5.292,41.073,0.0,5.122,0.0,0.0,0.0,20.493,0.9658157574708052
Cp_V2_contig_36770,5.853,12.781,21.293,1.1136,0.4391238471856717,0.0,11.706,28.781,16.089,0.0,7.459,11.575,0.0,35.861,28.018,0.8620180375138043
Cp_V2_contig_36771,0.0,5.106,4.961,5.7022,0.1780293874396297,0.0,0.0,13.122,0.0,0.0,12.409,0.0,0.0,14.884,0.0,0.7818663273930058
Cp_V2_contig_36785,0.0,3.862,0.0,5.308,0.23825467205728088,0.0,0.0,0.0,14.323,0.0,4.984,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36789,5.652,33.781,7.514,2.5582,0.16427592789540607,0.0,11.305,11.019,61.25,82.853,13.784,0.0,0.0,7.592,14.949,0.7818663273930058
Cp_V2_contig_36795,3.207,1.694,2.431,-0.8821,0.7211057106490648,0.0,6.414,0.0,2.387,0.0,6.084,0.0,0.0,7.292,0.0,0.9604916199361649
Cp_V2_contig_36800,0.0,8.543,0.0,6.4334,0.10765544614177719,0.0,0.0,0.0,8.437,0.0,12.237,22.04,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36803,11.806,6.371,4.373,-0.8796,0.7261071065657158,0.0,23.612,18.088,10.383,0.0,3.386,0.0,0.0,0.0,13.118,0.9617485105254718
Cp_V2_contig_36804,3.047,5.493,19.709,0.8299,0.6725604768250997,0.0,6.093,0.0,4.317,0.0,0.0,23.15,23.132,28.669,7.326,0.9461717755142732
Cp_V2_contig_36809,18.481,39.129,92.384,1.0781,0.5943401112430412,0.0,36.962,0.0,0.0,0.0,161.081,34.567,269.628,0.0,7.524,0.9199180860912028
Cp_V2_contig_3681,3.047,1.373,2.531,-1.0946,0.682654615144842,0.0,6.093,0.0,6.867,0.0,0.0,0.0,0.0,7.592,0.0,0.9499607434169755
Cp_V2_contig_36811,0.0,0.914,12.254,3.3425,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,4.572,0.0,0.0,14.884,21.879,0.7818663273930058
Cp_V2_contig_36813,5.252,5.391,3.992,0.037,0.983727806736108,0.0,10.503,10.729,4.807,0.0,0.0,11.416,11.976,0.0,0.0,1.0
Cp_V2_contig_36815,7.015,12.941,7.891,0.874,0.5569712054421105,0.0,14.031,10.439,2.616,25.246,3.094,23.309,20.999,0.0,2.673,0.9078846173048445
Cp_V2_contig_36817,8.058,15.068,15.312,0.8948,0.5406412386764159,0.0,16.116,26.606,13.44,23.721,0.0,11.575,45.936,0.0,0.0,0.9067169382623987
Cp_V2_contig_36821,0.0,2.372,0.0,4.6276,0.37390096630005887,0.0,0.0,0.0,0.0,11.86,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36824,10.383,31.211,29.421,1.5786,0.2351945464237024,0.0,20.766,25.12,35.073,60.149,24.217,11.496,12.14,32.315,43.808,0.7818663273930058
Cp_V2_contig_36825,2.846,25.896,9.559,3.1413,0.14310883851153522,0.0,5.693,0.0,33.519,71.501,12.409,12.051,0.0,7.492,21.186,0.7818663273930058
Cp_V2_contig_36835,1.463,0.0,1.04,-3.9665,0.5000000000000001,0.0,2.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.119,0.8811143061996468
Cp_V2_contig_36836,14.793,20.179,17.82,0.4454,0.7805841487290914,0.0,29.585,10.584,16.089,12.538,18.872,42.812,0.0,22.276,31.186,0.9813281228818266
Cp_V2_contig_36838,0.0,0.884,7.183,3.2993,0.37390096630005887,0.0,0.0,4.422,0.0,0.0,0.0,0.0,0.0,7.292,14.256,0.7818663273930058
Cp_V2_contig_36840,6.093,8.745,8.984,0.5142,0.7513469001795313,0.0,12.187,5.437,4.84,0.0,10.141,23.309,12.468,14.484,0.0,0.9705169925177562
Cp_V2_contig_36845,5.853,3.314,0.0,-0.8022,0.7476052362437161,0.0,11.706,0.0,0.0,0.0,16.569,0.0,0.0,0.0,0.0,0.9688381698803236
Cp_V2_contig_36847,5.171,5.573,3.992,0.1058,0.9530031994911614,0.0,10.343,15.152,5.527,0.0,7.184,0.0,11.976,0.0,0.0,1.0
Cp_V2_contig_36849,5.693,1.579,6.454,-1.7863,0.6003197489169962,0.0,11.385,5.51,2.387,0.0,0.0,0.0,12.468,6.892,0.0,0.922607719061416
Cp_V2_contig_3685,5.933,0.0,4.828,-5.9148,0.5000000000000001,0.0,11.866,0.0,0.0,0.0,0.0,0.0,0.0,14.484,0.0,0.8811143061996468
Cp_V2_contig_36850,1.082,16.941,21.093,3.8492,0.037281444269919944,0.0,2.165,10.729,32.849,25.415,10.794,4.915,48.561,7.292,7.425,0.7818663273930058
Cp_V2_contig_36856,0.0,0.0,4.884,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.652,1.0
Cp_V2_contig_36858,39.487,58.513,29.138,0.5662,0.715526315558789,0.0,78.974,54.662,91.663,86.75,15.091,44.397,23.952,44.551,18.909,0.9593768336751071
Cp_V2_contig_3686,177.993,36.54,167.503,-2.2811,0.5720348736503544,0.0,355.986,42.845,2.387,0.0,84.665,52.801,444.431,29.168,28.909,0.9113335168925318
Cp_V2_contig_36862,0.0,1.566,0.0,4.0582,0.37390096630005887,0.0,0.0,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36866,14.712,14.375,21.673,-0.0333,0.9856245667503352,0.0,29.425,16.892,25.05,24.398,5.534,0.0,10.828,26.571,27.622,1.0
Cp_V2_contig_36873,0.0,5.493,0.0,5.8055,0.3265832473208457,0.0,0.0,0.0,2.387,25.076,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36874,2.987,0.0,4.158,-4.9479,0.5000000000000001,0.0,5.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.474,0.8811143061996468
Cp_V2_contig_36877,0.0,5.59,0.0,5.8303,0.1339294486210338,0.0,0.0,3.879,4.415,17.113,2.544,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_3688,54.641,190.458,182.421,1.7995,0.2147295919891045,0.0,109.281,257.797,202.13,154.862,177.512,159.989,73.334,256.819,217.111,0.7818663273930058
Cp_V2_contig_36880,5.853,3.417,0.0,-0.7593,0.7515321758044957,0.0,11.706,5.51,0.0,0.0,0.0,11.575,0.0,0.0,0.0,0.9705633787175344
Cp_V2_contig_36881,8.98,10.633,10.612,0.2413,0.8911015612869931,0.0,17.96,0.0,0.0,24.907,4.95,23.309,24.445,7.392,0.0,1.0
Cp_V2_contig_36884,2.967,3.57,0.0,0.2593,0.8844305459567008,0.0,5.933,10.657,7.194,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cp_V2_contig_36885,0.0,5.273,2.838,5.7476,0.2691743493898882,0.0,0.0,21.241,0.0,0.0,5.122,0.0,0.0,0.0,8.514,0.7818663273930058
Cp_V2_contig_36888,0.0,1.523,1.215,4.0205,0.2047114091816362,0.0,0.0,5.002,0.0,0.0,2.612,0.0,0.0,3.646,0.0,0.7818663273930058
Cp_V2_contig_36889,11.946,13.045,7.126,0.1259,0.9423403022779308,0.0,23.893,13.557,0.0,22.535,17.084,12.051,0.0,21.377,0.0,1.0
Cp_V2_contig_36892,2.886,18.769,18.812,2.6596,0.1847639364873667,0.0,5.773,10.802,0.0,54.558,5.019,23.467,56.436,0.0,0.0,0.7818663273930058
Cp_V2_contig_36894,7.497,35.19,32.806,2.2158,0.07838198519544293,0.0,14.993,47.92,37.542,43.206,36.025,11.258,41.014,42.553,14.85,0.7818663273930058
Cp_V2_contig_36897,11.185,6.098,11.801,-0.8646,0.7305774369040839,0.0,22.369,0.0,2.191,23.382,4.916,0.0,0.0,28.769,6.633,0.9628164316004524
Cp_V2_contig_36899,0.0,1.045,0.0,3.5173,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,5.225,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36905,0.0,1.004,0.0,3.4643,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,5.019,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36906,0.0,1.475,0.0,3.9776,0.21051290161455605,0.0,0.0,0.0,4.971,0.0,2.406,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36907,0.0,1.396,11.312,3.9027,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,6.978,0.0,26.905,0.0,7.029,0.7818663273930058
Cp_V2_contig_36909,0.0,6.102,4.101,5.9547,0.2058066446303636,0.0,0.0,10.367,0.0,0.0,20.144,0.0,12.304,0.0,0.0,0.7818663273930058
Cp_V2_contig_36911,0.0,7.506,29.848,6.2491,0.3247988853431675,0.0,0.0,34.146,3.385,0.0,0.0,0.0,0.0,44.102,45.442,0.7818663273930058
Cp_V2_contig_36914,0.0,4.049,0.0,5.3746,0.11366838879395778,0.0,0.0,10.874,4.317,0.0,5.053,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_36915,1.991,18.66,54.517,3.1654,0.379001395639142,0.0,3.982,85.618,0.0,0.0,7.683,0.0,21.163,80.512,61.876,0.789130551892338
Cp_V2_contig_36916,1.991,19.114,94.299,3.1998,0.3377211512525525,0.0,3.982,81.341,3.728,0.0,10.502,0.0,0.0,172.212,110.684,0.7818663273930058
Cp_V2_contig_36917,0.0,23.23,35.27,7.8661,0.13923556537627998,0.0,0.0,14.644,0.0,0.0,34.753,66.755,61.357,44.451,0.0,0.7818663273930058
